C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\core.py:317: DeprecationWarning: [33mWARN: Initializing wrapper in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
C:\Users\A\anaconda3\envs\rlproj\lib\site-packages\gym\wrappers\step_api_compatibility.py:39: DeprecationWarning: [33mWARN: Initializing environment in old step API which returns one bool instead of two. It is recommended to set `new_step_api=True` to use new step API. This will be the default behaviour in future.
  deprecation(
[34m[1mwandb[39m[22m: [33mWARNING[39m Step cannot be set when using syncing with tensorboard. Please log your step values as a metric such as 'global_step'
Episode: 1500, Reward: 64.0, Avg Loss: 1901.9040013253689, Avg Value: 44.93463636934757, Duration: 64
Episode: 1500, Test Reward: 46.2
Episode: 1510, Reward: 32.0, Avg Loss: 2849.0668097138405, Avg Value: 33.79612556099892, Duration: 32
Episode: 1520, Reward: 30.0, Avg Loss: 2059.1351618448894, Avg Value: 14.720191125075022, Duration: 30
Episode: 1530, Reward: 13.0, Avg Loss: 2467.609573364258, Avg Value: 5.856858533162337, Duration: 13
Episode: 1540, Reward: 17.0, Avg Loss: 2319.338390574736, Avg Value: 5.376781870337093, Duration: 17
Episode: 1550, Reward: 22.0, Avg Loss: 2519.624855041504, Avg Value: 5.461432681842283, Duration: 22
Episode: 1560, Reward: 23.0, Avg Loss: 2308.6995434968367, Avg Value: 11.95040167932925, Duration: 23
Episode: 1570, Reward: 21.0, Avg Loss: 2990.236314319429, Avg Value: 14.37578761009943, Duration: 21
Episode: 1580, Reward: 14.0, Avg Loss: 2880.081043788365, Avg Value: 5.1146230186734885, Duration: 14
Episode: 1590, Reward: 14.0, Avg Loss: 2626.2344202314102, Avg Value: 5.121455741780145, Duration: 14
Episode: 1600, Reward: 12.0, Avg Loss: 2734.046159426371, Avg Value: 2.1162062187989554, Duration: 12
Episode: 1600, Test Reward: 11.9
Episode: 1610, Reward: 9.0, Avg Loss: 1783.5965056949192, Avg Value: 2.353427118725247, Duration: 9
Episode: 1620, Reward: 9.0, Avg Loss: 1337.3086157904731, Avg Value: 5.330076999134487, Duration: 9
Episode: 1630, Reward: 10.0, Avg Loss: 213.04286499023436, Avg Value: 6.828331714868545, Duration: 10
Episode: 1640, Reward: 9.0, Avg Loss: 1806.9268119600083, Avg Value: 3.240917523701986, Duration: 9
Episode: 1650, Reward: 10.0, Avg Loss: 120.96565389633179, Avg Value: 4.681269383430481, Duration: 10
Episode: 1660, Reward: 10.0, Avg Loss: 1590.366961669922, Avg Value: 6.060838782787323, Duration: 10
Episode: 1670, Reward: 8.0, Avg Loss: 182.7859787940979, Avg Value: 4.276038303971291, Duration: 8
Episode: 1680, Reward: 8.0, Avg Loss: 142.57031750679016, Avg Value: 5.512683883309364, Duration: 8
Episode: 1690, Reward: 10.0, Avg Loss: 122.96405916213989, Avg Value: 6.523171451687813, Duration: 10
Episode: 1700, Reward: 9.0, Avg Loss: 103.64827325608995, Avg Value: 4.964518169562022, Duration: 9
Episode: 1700, Test Reward: 9.2
Episode: 1710, Reward: 9.0, Avg Loss: 149.1692148844401, Avg Value: 5.550277756320106, Duration: 9
Episode: 1720, Reward: 10.0, Avg Loss: 122.11720027923585, Avg Value: 3.073714774847031, Duration: 10
Episode: 1730, Reward: 8.0, Avg Loss: 128.46589398384094, Avg Value: 2.1331094801425934, Duration: 8
Episode: 1740, Reward: 10.0, Avg Loss: 1193.9991332054137, Avg Value: 3.0210853040218355, Duration: 10
Episode: 1750, Reward: 8.0, Avg Loss: 98.30062806606293, Avg Value: 5.141965091228485, Duration: 8
Episode: 1760, Reward: 9.0, Avg Loss: 169.0971247355143, Avg Value: 3.375048425462511, Duration: 9
Episode: 1770, Reward: 10.0, Avg Loss: 476.55927047729494, Avg Value: 4.1081716299057005, Duration: 10
Episode: 1780, Reward: 9.0, Avg Loss: 603.9547416898939, Avg Value: 3.4218400650554233, Duration: 9
Episode: 1790, Reward: 12.0, Avg Loss: 923.2993524074554, Avg Value: 6.122780412435532, Duration: 12
Episode: 1800, Reward: 12.0, Avg Loss: 1127.117517232895, Avg Value: 6.530294264356296, Duration: 12
Episode: 1800, Test Reward: 9.7
Episode: 1810, Reward: 11.0, Avg Loss: 1379.6442054401743, Avg Value: 3.072681334885684, Duration: 11
Episode: 1820, Reward: 9.0, Avg Loss: 600.4691246880425, Avg Value: 5.967276732126872, Duration: 9
Episode: 1830, Reward: 9.0, Avg Loss: 718.2458477020264, Avg Value: 4.091373410489824, Duration: 9
Episode: 1840, Reward: 12.0, Avg Loss: 1358.029508113861, Avg Value: 3.1930795361598334, Duration: 12
Episode: 1850, Reward: 9.0, Avg Loss: 824.7764225006104, Avg Value: 2.2216348714298673, Duration: 9
Episode: 1860, Reward: 9.0, Avg Loss: 799.7203364902073, Avg Value: 2.062011241912842, Duration: 9
Episode: 1870, Reward: 10.0, Avg Loss: 999.4629487037658, Avg Value: 6.914583069086075, Duration: 10
Episode: 1880, Reward: 12.0, Avg Loss: 483.4220512708028, Avg Value: 6.610209787885348, Duration: 12
